ID,smiles,CREATION_DATE,Series,CAN_SMILES
H3D-023063,CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cnc(c(c1)C(=O)NCCN1CCCC1)N,2023/10/17,PI4K_ImQn,Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4cnc(N)c(C(=O)NCCN5CCCC5)c4)ccc3ncc21
H3D-023064,CNCCNC(=O)c1cc(cnc1N)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C,2023/10/17,PI4K_ImQn,CNCCNC(=O)c1cc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cnc1N
H3D-023065,NCc1cn(nc1-c1ccc(cc1)Cl)-c1ccncc1,2023/10/17,HadAB,NCc1cn(-c2ccncc2)nc1-c1ccc(Cl)cc1
H3D-023070,CN1C(=O)N([C@@H]2CCNC[C@H]2O)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/17,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n([C@@H]1CCNC[C@H]1O)c(=O)n3C
H3D-023066,Cc1c(cnn1C)-c1ccc(cc1)-n1cc(c(n1)-c1ccc(cc1)Cl)CN,2023/10/17,HadAB,Cc1c(-c2ccc(-n3cc(CN)c(-c4ccc(Cl)cc4)n3)cc2)cnn1C
H3D-023078,Cc1cnc(c(c1)/C=C/c1cncc(c1)C(=O)Nc1ccc(cc1)Cl)N,2023/10/19,KCGS_937,Cc1cnc(N)c(/C=C/c2cncc(C(=O)Nc3ccc(Cl)cc3)c2)c1
H3D-023093,CN1Cc2cc(ccc2C1=O)-c1n[nH]c2ncc(cc12)-c1cnn(c1)C,2023/10/20,SFK82,CN1Cc2cc(-c3n[nH]c4ncc(-c5cnn(C)c5)cc34)ccc2C1=O
H3D-023080,NCCNC(=O)c1csc(n1)Nc1ccc(c(c1)Cl)Cl,2023/10/20,GHPB177,NCCNC(=O)c1csc(Nc2ccc(Cl)c(Cl)c2)n1
H3D-023081,Clc1ccc(cc1Cl)Nc1nc(cs1)C(=O)N1CCNCC1,2023/10/20,GHPB177,O=C(c1csc(Nc2ccc(Cl)c(Cl)c2)n1)N1CCNCC1
H3D-023102,Nc1nc(c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F)NCC(=O)N1CCN(CC1)C1CC1,2023/10/23,SFI06,Nc1nc(NCC(=O)N2CCN(C3CC3)CC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1
H3D-023101,CC(O)[C@@H](Nc1nc(nc2cc(sc12)-c1ccc(cc1)C(F)(F)F)N)C(=O)N1CCN(C)C2(CC2)C1,2023/10/23,SFI06,CC(O)[C@@H](Nc1nc(N)nc2cc(-c3ccc(C(F)(F)F)cc3)sc12)C(=O)N1CCN(C)C2(CC2)C1
H3D-023099,Nc1nc(c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F)NCC(=O)N1C[C@H]2CNC[C@H]2C1,2023/10/23,SFI06,Nc1nc(NCC(=O)N2C[C@H]3CNC[C@H]3C2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1
H3D-023098,Nc1nc(c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F)NCC(=O)N1CCN2CCCC2C1,2023/10/23,SFI06,Nc1nc(NCC(=O)N2CCN3CCCC3C2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1
H3D-023097,Cc1cc(cc(n1)C)Nc1nc(nc2cc(oc12)C(=O)N1CC(F)(F)C1)Nc1cc([nH]n1)C,2023/10/23,PTri,Cc1cc(Nc2nc(Nc3cc(C)[nH]n3)nc3cc(C(=O)N4CC(F)(F)C4)oc23)cc(C)n1
H3D-023096,Cc1cc(cc(n1)C)Nc1nc(nn2cccc12)Nc1cc([nH]n1)C(F)(F)F,2023/10/23,PTri,Cc1cc(Nc2nc(Nc3cc(C(F)(F)F)[nH]n3)nn3cccc23)cc(C)n1
H3D-023095,Cc1cc(n[nH]1)Nc1nc(c2cccn2n1)Nc1ccc(nc1)N1CCOCC1,2023/10/23,PTri,Cc1cc(Nc2nc(Nc3ccc(N4CCOCC4)nc3)c3cccn3n2)n[nH]1
H3D-023094,Cc1cc(cc(n1)Nc1cc([nH]n1)C)Nc1nc(nn2cccc12)Nc1cc([nH]n1)C,2023/10/23,PTri,Cc1cc(Nc2nc(Nc3cc(C)[nH]n3)nn3cccc23)cc(Nc2cc(C)[nH]n2)n1
H3D-023100,Cc1cc(cc(n1)C)Nc1cc(nc2ncnn12)Nc1cc([nH]n1)C,2023/10/23,PTri,Cc1cc(Nc2cc(Nc3cc(C)[nH]n3)nc3ncnn23)cc(C)n1
H3D-023116,CN1C(=O)N([C@H]2CN(C[C@H]2F)C(=O)c2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C |r|,2023/10/24,PI4K_ImQn,Cc1nnc(C(=O)N2C[C@@H](F)[C@@H](n3c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c43)C2)o1
H3D-023120,OC(=O)CNCc1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)C1=CCOCC1,2023/10/24,HadAB,O=C(O)CNCc1cn(-c2ccc(C3=CCOCC3)cc2)nc1-c1ccc(Cl)cc1
H3D-023119,CN1C(=O)N([C@H]2CN(C[C@H]2F)C(=O)CN2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C |r|,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n([C@H]1CN(C(=O)CN2CCOCC2)C[C@H]1F)c(=O)n3C
H3D-023118,CN1C(=O)N([C@H]2CN(C[C@H]2F)C(=O)C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C |r|,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n([C@H]1CN(C(=O)C2CCOCC2)C[C@H]1F)c(=O)n3C
H3D-023117,CN1C(=O)N([C@H]2CN(C[C@H]2F)C(=O)C2CCOC2)c2c1cnc1ccc(cc21)-c1cccnc1C |r|,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n([C@H]1CN(C(=O)C2CCOC2)C[C@H]1F)c(=O)n3C
H3D-023115,CN1C(=O)N(C2CCN(CC2)C(=O)CN2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)CN2CCOCC2)CC1)c(=O)n3C
H3D-023110,CN1C(=O)N(C2CCN(CC2)C(=O)c2cnn(c2)C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)c2cnn(C)c2)CC1)c(=O)n3C
H3D-023113,CN1C(=O)N(C2CCN(C2)C(=O)c2ccnn2C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)c2ccnn2C)C1)c(=O)n3C
H3D-023103,NCc1cn(nc1-c1ccc(cc1)Cl)-c1cccnc1,2023/10/24,HadAB,NCc1cn(-c2cccnc2)nc1-c1ccc(Cl)cc1
H3D-023114,CN1C(=O)N(C2CCN(C2)C(=O)CN2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)CN2CCOCC2)C1)c(=O)n3C
H3D-023105,Cc1c(cnn1C)-c1ccc(cc1)-n1cc(c(n1)-c1ccc(cc1)Cl)CNCC(=O)O,2023/10/24,HadAB,Cc1c(-c2ccc(-n3cc(CNCC(=O)O)c(-c4ccc(Cl)cc4)n3)cc2)cnn1C
H3D-023106,COc1ccc(cc1F)NC(=O)c1nc(cnc1N)-c1cn(nc1C)C,2023/10/24,SFK82,COc1ccc(NC(=O)c2nc(-c3cn(C)nc3C)cnc2N)cc1F
H3D-023104,OC(=O)CNCc1cn(nc1-c1ccc(cc1)Cl)-c1cccnc1,2023/10/24,HadAB,O=C(O)CNCc1cn(-c2cccnc2)nc1-c1ccc(Cl)cc1
H3D-023108,COc1cc(ccc1F)NC(=O)c1nc(cnc1N)-c1cn(nc1C)C,2023/10/24,SFK82,COc1cc(NC(=O)c2nc(-c3cn(C)nc3C)cnc2N)ccc1F
H3D-023109,CN1C(=O)N(C2CCN(CC2)C(=O)C2CCOC2)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)C2CCOC2)CC1)c(=O)n3C
H3D-023111,CN1C(=O)N(C2CCN(CC2)C(=O)c2ccnn2C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)c2ccnn2C)CC1)c(=O)n3C
H3D-023112,CN1C(=O)N(C2CCN(C2)C(=O)c2cnn(c2)C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/10/24,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)c2cnn(C)c2)C1)c(=O)n3C
H3D-023107,Cc1ccc(c(n1)N)/C=C/c1cncc(c1)NC(=O)Cc1ccc(cc1)Cl,2023/10/24,KCGS_937,Cc1ccc(/C=C/c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c(N)n1
H3D-023138,CCN(Cc1ccccc1)C(=O)Nc1cc(sc1C(=O)O)-c1ccc(cc1)Oc1ccccc1,2023/10/25,RNAP-ureidothiophene,CCN(Cc1ccccc1)C(=O)Nc1cc(-c2ccc(Oc3ccccc3)cc2)sc1C(=O)O
H3D-023137,CN(C)S(=O)(=O)Nc1ccc(cc1)NC(=O)Nc1sc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,CN(C)S(=O)(=O)Nc1ccc(NC(=O)Nc2sc(-c3ccc(Cl)c(Cl)c3)cc2C(=O)O)cc1
H3D-023136,OC(=O)c1cc(sc1NC(=O)Nc1ccc(cc1)NS(=O)(=O)c1ccccc1)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,O=C(Nc1ccc(NS(=O)(=O)c2ccccc2)cc1)Nc1sc(-c2ccc(Cl)c(Cl)c2)cc1C(=O)O
H3D-023135,OC(=O)c1cc(sc1NC(=O)N(Cc1ccccc1)Cc1ccccc1)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,O=C(O)c1cc(-c2ccc(Cl)c(Cl)c2)sc1NC(=O)N(Cc1ccccc1)Cc1ccccc1
H3D-023134,CS(=O)(=O)Nc1ccc(cc1)NC(=O)Nc1sc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,CS(=O)(=O)Nc1ccc(NC(=O)Nc2sc(-c3ccc(Cl)c(Cl)c3)cc2C(=O)O)cc1
H3D-023132,COc1ccc(cc1)NC(=O)Nc1sc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,COc1ccc(NC(=O)Nc2sc(-c3ccc(Cl)c(Cl)c3)cc2C(=O)O)cc1
H3D-023133,COC(=O)Nc1ccc(cc1)NC(=O)Nc1sc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,COC(=O)Nc1ccc(NC(=O)Nc2sc(-c3ccc(Cl)c(Cl)c3)cc2C(=O)O)cc1
H3D-023130,CCN(Cc1ccccc1)C(=O)Nc1cc(oc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,CCN(Cc1ccccc1)C(=O)Nc1cc(-c2ccc(Cl)c(Cl)c2)oc1C(=O)O
H3D-023121,CN(CC(=O)O)Cc1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)Br,2023/10/25,HadAB,CN(CC(=O)O)Cc1cn(-c2ccc(Br)cc2)nc1-c1ccc(Cl)cc1
H3D-023122,CC(C)c1ccc(cc1)C1C(CCC(=O)N1CCc1ccccc1)C(=O)O,2023/10/25,DnaN-MCR,CC(C)c1ccc(C2C(C(=O)O)CCC(=O)N2CCc2ccccc2)cc1
H3D-023131,OC(=O)c1cc(sc1NC(=O)Nc1ccc(cc1)F)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,O=C(Nc1ccc(F)cc1)Nc1sc(-c2ccc(Cl)c(Cl)c2)cc1C(=O)O
H3D-023123,CC(C)c1ccc(cc1)C1C(C(=O)O)C(C)(C)CC(=O)N1CCc1ccccc1,2023/10/25,DnaN-MCR,CC(C)c1ccc(C2C(C(=O)O)C(C)(C)CC(=O)N2CCc2ccccc2)cc1
H3D-023126,CC(C)c1ccc(cc1)C1C(C(=O)O)C2(CCCC2)CC(=O)N1CCc1ccccc1F,2023/10/25,DnaN-MCR,CC(C)c1ccc(C2C(C(=O)O)C3(CCCC3)CC(=O)N2CCc2ccccc2F)cc1
H3D-023127,CCN(Cc1ccccc1)C(=O)Nc1sc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,CCN(Cc1ccccc1)C(=O)Nc1sc(-c2ccc(Cl)c(Cl)c2)cc1C(=O)O
H3D-023124,CC(C)c1ccc(cc1)C1C(C(C)CC(=O)N1CCCc1ccccc1)C(=O)O,2023/10/25,DnaN-MCR,CC(C)c1ccc(C2C(C(=O)O)C(C)CC(=O)N2CCCc2ccccc2)cc1
H3D-023129,CCN(Cc1ccccc1)C(=O)Nc1oc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,CCN(Cc1ccccc1)C(=O)Nc1oc(-c2ccc(Cl)c(Cl)c2)cc1C(=O)O
H3D-023125,CC(C)c1ccc(cc1)C1C(CCC(=O)N1CCc1ccccc1F)C(=O)O,2023/10/25,DnaN-MCR,CC(C)c1ccc(C2C(C(=O)O)CCC(=O)N2CCc2ccccc2F)cc1
H3D-023128,CCCCCCNC(=O)Nc1sc(cc1C(=O)O)-c1ccc(c(c1)Cl)Cl,2023/10/25,RNAP-ureidothiophene,CCCCCCNC(=O)Nc1sc(-c2ccc(Cl)c(Cl)c2)cc1C(=O)O
H3D-023140,Nc1ncc(nc1-c1cccc(c1)N=C=S)-c1ccc(cc1)C(=O)O,2023/10/26,VE-821/2,Nc1ncc(-c2ccc(C(=O)O)cc2)nc1-c1cccc(N=C=S)c1
H3D-023141,CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)-c1ccc(cc1)N=C=S)N,2023/10/26,VE-821/2,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(N=C=S)cc3)n2)cc1
H3D-023143,C[C@H](Nc1nc(nc2cc(sc12)-c1ccc(nc1)C(F)(F)F)N)C(=O)N1CCNC2(CC2)C1,2023/10/27,SFI06,C[C@H](Nc1nc(N)nc2cc(-c3ccc(C(F)(F)F)nc3)sc12)C(=O)N1CCNC2(CC2)C1
H3D-023142,CN(C)CCN1CCN(CC1)C(=O)CNc1nc(nc2cc(sc12)-c1ccc(cc1)C(F)(F)F)N,2023/10/27,SFI06,CN(C)CCN1CCN(C(=O)CNc2nc(N)nc3cc(-c4ccc(C(F)(F)F)cc4)sc23)CC1
H3D-023144,Cc1cnc(c(c1)-c1cncc(c1)NC(=O)Cc1ccc(cc1Cl)Cl)N,2023/10/27,KCGS_937,Cc1cnc(N)c(-c2cncc(NC(=O)Cc3ccc(Cl)cc3Cl)c2)c1
H3D-023163,OC(=O)CNCc1cn(nc1-c1ccc(c(c1)Cl)F)-c1ccc(cc1)Br,2023/10/30,HadAB,O=C(O)CNCc1cn(-c2ccc(Br)cc2)nc1-c1ccc(F)c(Cl)c1
H3D-023162,OC(=O)CNCc1cn(nc1-c1ccc(cc1)F)-c1ccc(cc1)Br,2023/10/30,HadAB,O=C(O)CNCc1cn(-c2ccc(Br)cc2)nc1-c1ccc(F)cc1
H3D-023161,OC(=O)CNCc1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)-c1cnoc1,2023/10/30,HadAB,O=C(O)CNCc1cn(-c2ccc(-c3cnoc3)cc2)nc1-c1ccc(Cl)cc1
H3D-023145,Cc1cnc(c(c1)-c1cncc(c1)C(=O)NCc1ccc(cc1Cl)Cl)N,2023/10/30,KCGS_937,Cc1cnc(N)c(-c2cncc(C(=O)NCc3ccc(Cl)cc3Cl)c2)c1
H3D-023164,Cc1nn(cc1-c1cnc(c(n1)C(=O)Nc1ccc(cc1)S(=O)(=O)C)N)C,2023/10/31,SFK82,Cc1nn(C)cc1-c1cnc(N)c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)n1
H3D-023167,CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C(=O)N,2023/10/31,PI4K_ImQn,Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(C(N)=O)nc4)ccc3ncc21
H3D-023168,CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C(=O)O,2023/10/31,PI4K_ImQn,Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(C(=O)O)nc4)ccc3ncc21
H3D-023169,OC(=O)CNCc1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)F,2023/10/31,HadAB,O=C(O)CNCc1cn(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1
H3D-023176,CC(N)c1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)Br,2023/10/31,HadAB,CC(N)c1cn(-c2ccc(Br)cc2)nc1-c1ccc(Cl)cc1
H3D-023166,CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C#N,2023/10/31,PI4K_ImQn,Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(C#N)nc4)ccc3ncc21
H3D-023175,CN1C(=O)N([C@@H]2CCNC2)c2c1cnc1ccc(cc21)-c1cccnc1C |r|,2023/10/31,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n([C@@H]1CCNC1)c(=O)n3C
H3D-023182,COc1cc(cc2cc(oc12)C1CC1)CO,2023/11/01,Benzofuran,COc1cc(CO)cc2cc(C3CC3)oc12
H3D-023187,CCCC(O)C#Cc1nc(nc2ccccc12)-c1ccc(cc1)Cl,2023/11/01,Quinazoline,CCCC(O)C#Cc1nc(-c2ccc(Cl)cc2)nc2ccccc12
H3D-023183,COc1cc(cc2cc(oc12)CC1CCCCC1)C=O,2023/11/01,Benzofuran,COc1cc(C=O)cc2cc(CC3CCCCC3)oc12
H3D-023177,CC(O)C#Cc1cnc2cc(ccc2n1)[N+](=O)[O-],2023/11/01,Quinoxaline,CC(O)C#Cc1cnc2cc([N+](=O)[O-])ccc2n1
H3D-023184,COc1ccc(cc1)-c1nc(c2ccccc2n1)C#CCCO,2023/11/01,Quinazoline,COc1ccc(-c2nc(C#CCCO)c3ccccc3n2)cc1
H3D-023181,CC(C)(O)C#Cc1cnc2ccccc2n1,2023/11/01,Quinoxaline,CC(C)(O)C#Cc1cnc2ccccc2n1
H3D-023186,OCCC#Cc1nc(nc2ccccc12)-c1ccccc1,2023/11/01,Quinazoline,OCCC#Cc1nc(-c2ccccc2)nc2ccccc12
H3D-023185,OCCC#Cc1nc(nc2ccccc12)-c1ccc(cc1)Cl,2023/11/01,Quinazoline,OCCC#Cc1nc(-c2ccc(Cl)cc2)nc2ccccc12
H3D-023180,CC(O)C#Cc1cnc2ccccc2n1,2023/11/01,Quinoxaline,CC(O)C#Cc1cnc2ccccc2n1
H3D-023179,CC(OC(=O)c1ccccc1)C#Cc1cnc2cc(ccc2n1)[N+](=O)[O-],2023/11/01,Quinoxaline,CC(C#Cc1cnc2cc([N+](=O)[O-])ccc2n1)OC(=O)c1ccccc1
H3D-023178,CC(OC(=O)C)C#Cc1cnc2cc(ccc2n1)[N+](=O)[O-],2023/11/01,Quinoxaline,CC(=O)OC(C)C#Cc1cnc2cc([N+](=O)[O-])ccc2n1
H3D-023188,Cc1cnc(c(c1)/C=C/c1cncc(c1)NC(=O)Cc1cc(cc(c1)Cl)Cl)N,2023/11/02,KCGS_937,Cc1cnc(N)c(/C=C/c2cncc(NC(=O)Cc3cc(Cl)cc(Cl)c3)c2)c1
H3D-023192,COc1ccc(cc1F)Cc1nc(cnc1N)-c1cn(nc1C)C,2023/11/03,SFK82,COc1ccc(Cc2nc(-c3cn(C)nc3C)cnc2N)cc1F
H3D-023191,Cc1nn(cc1-c1cnc(c(n1)C(=O)Nc1cccc(c1)S(=O)(=O)C)N)C,2023/11/03,SFK82,Cc1nn(C)cc1-c1cnc(N)c(C(=O)Nc2cccc(S(C)(=O)=O)c2)n1
H3D-023190,Nc1ccc(cn1)-c1cncc(c1)NC(=O)Cc1ccc(cc1Cl)Cl,2023/11/03,KCGS_937,Nc1ccc(-c2cncc(NC(=O)Cc3ccc(Cl)cc3Cl)c2)cn1
H3D-023189,CN1CCN(CC1)c1ccc(cn1)Nc1nc(nn2cccc12)Nc1cc([nH]n1)C,2023/11/03,PTri,Cc1cc(Nc2nc(Nc3ccc(N4CCN(C)CC4)nc3)c3cccn3n2)n[nH]1
H3D-023193,OC(=O)[C@H]1CCCN1Cc1cn(nc1-c1ccc(cc1)Cl)-c1ccc(cc1)Br,2023/11/03,HadAB,O=C(O)[C@H]1CCCN1Cc1cn(-c2ccc(Br)cc2)nc1-c1ccc(Cl)cc1
H3D-023216,CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)NC(=O)CN,2023/11/06,PI4K_ImQn,Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(NC(=O)CN)nc4)ccc3ncc21
H3D-023215,CN1C(=O)N([C@H]2CCN(C[C@@H]2O)C(=O)C2CCOC2)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n([C@H]1CCN(C(=O)C2CCOC2)C[C@@H]1O)c(=O)n3C
H3D-023214,CN1C(=O)N([C@@H]2CCN(C[C@@H]2O)C(=O)c2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C |r|,2023/11/06,PI4K_ImQn,Cc1nnc(C(=O)N2CC[C@@H](n3c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c43)[C@@H](O)C2)o1
H3D-023212,CN1C(=O)N([C@H]2CCN(C[C@@H]2O)C(=O)c2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1nnc(C(=O)N2CC[C@H](n3c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c43)[C@@H](O)C2)o1
H3D-023211,CN1C(=O)N(C2CCN(CC2)C(=O)Cc2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1nnc(CC(=O)N2CCC(n3c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c43)CC2)o1
H3D-023210,CN1C(=O)N([C@H]2CN(C[C@H]2F)C(=O)Cc2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1nnc(CC(=O)N2C[C@@H](F)[C@@H](n3c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c43)C2)o1
H3D-023209,CC(C)NC(=O)C1CCC(CC1)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCC(C(=O)NC(C)C)CC1)c(=O)n3C
H3D-023213,CN1C(=O)N(C2CCN(C2)C(=O)Cc2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1nnc(CC(=O)N2CCC(n3c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c43)C2)o1
H3D-023207,CC(C)NC(=O)C12CC3CC(C1)C(C(C3)C2)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1C2CC4CC1CC(C(=O)NC(C)C)(C4)C2)c(=O)n3C
H3D-023198,Fc1ccc2c(c1)C(CC2)NCCc1ccncc1,2023/11/06,GHPB212,Fc1ccc2c(c1)C(NCCc1ccncc1)CC2
H3D-023197,Fc1ccc2c(c1)C(CC2)NCCc1ccccc1Cl,2023/11/06,GHPB212,Fc1ccc2c(c1)C(NCCc1ccccc1Cl)CC2
H3D-023196,CC(=O)Nc1nc(ccc1/C=C/c1cncc(c1)C(=O)NCCc1ccc(cc1Cl)Cl)C,2023/11/06,KCGS_937,CC(=O)Nc1nc(C)ccc1/C=C/c1cncc(C(=O)NCCc2ccc(Cl)cc2Cl)c1
H3D-023194,Nc1ccncc1/C=C/c1cncc(c1)C(=O)NCCc1ccc(cc1Cl)Cl,2023/11/06,KCGS_937,Nc1ccncc1/C=C/c1cncc(C(=O)NCCc2ccc(Cl)cc2Cl)c1
H3D-023199,Nc1nc(c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F)NCC(=O)N1CCN(CC1)c1ccccc1,2023/11/06,SFI06,Nc1nc(NCC(=O)N2CCN(c3ccccc3)CC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1
H3D-023200,Nc1nc(c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F)NCC(=O)N1CCC(CC1)N1CCOCC1,2023/11/06,SFI06,Nc1nc(NCC(=O)N2CCC(N3CCOCC3)CC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1
H3D-023195,Nc1ncncc1/C=C/c1cncc(c1)C(=O)NCCc1ccc(cc1Cl)Cl,2023/11/06,KCGS_937,Nc1ncncc1/C=C/c1cncc(C(=O)NCCc2ccc(Cl)cc2Cl)c1
H3D-023202,CN1C(=O)N(C2CCN(C2)Cc2ccccc2)c2c1cnc1ccc(cc21)-c1cccnc1C,2023/11/06,PI4K_ImQn,Cc1ncccc1-c1ccc2ncc3c(c2c1)n(C1CCN(Cc2ccccc2)C1)c(=O)n3C
H3D-023203,COc1ccccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)C(=O)c1nnc(o1)C)C(=O)N3C,2023/11/06,PI4K_ImQn,COc1ccccc1-c1ccc2ncc3c(c2c1)n(C1CCN(C(=O)c2nnc(C)o2)CC1)c(=O)n3C
H3D-023205,CNC(=O)C12CC3CC(C1)C(C(C3)C2)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C,2023/11/06,PI4K_ImQn,CNC(=O)C12CC3CC(C1)C(n1c(=O)n(C)c4cnc5ccc(-c6cccnc6C)cc5c41)C(C3)C2
H3D-023201,COC1CC(C1)N1C(=O)Nc2cnc3ccc(cc3c2C1=O)-c1cccc(c1)C(=O)NCCN(C)C,2023/11/06,PI4K_ImQn,COC1CC(n2c(=O)[nH]c3cnc4ccc(-c5cccc(C(=O)NCCN(C)C)c5)cc4c3c2=O)C1
H3D-023208,CNC(=O)C1CCC(CC1)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C,2023/11/06,PI4K_ImQn,CNC(=O)C1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccnc5C)cc4c32)CC1
